ID,Gloss,Dempwolff_Etymology,Contribution_ID,Comment
30329,nail,*paku ‘nail’,Loan,"Probably a __language__Malay__ loan distribution.  [Dempwolff (1938)](Source#cldf:dempwolff193438) included __language__Fijian__ _vako_ ‘to put a nail through’, _i vako_ ‘a nail’, and posited Uraustronesisch &ast;_paku_ ‘nail’, a decision also followed by [Mills (1975)](Source#cldf:mills1975).  However, the __language__Fijian__ word is phonologically irregular, and best treated as a chance resemblance.  More generally, since iron nails were unknown in the Austronesian world before Western contact, the referent of this terms would have been a wooden dowel or peg, and __language__PAn__ &ast;_pasek_ offers a far less problematic proto-form for this meaning."
30609,namesake,,Loan,From Spanish _tocayo_ ‘namesake’.
30683,nasal discharge,,Loan,Apparently a borrowing of English _sinus_.
29688,necessary,,Loan,Borrowing from __language__Malay__.
30000,nest,,Loan,Apparently a __language__Malay__ loanword; cp. __language__PMP__ &ast;_salaR_ ‘nest’.
30380,nest,,Loan,"Apparently a Central Philippine loanword (presumably through __language__Tagalog__) in other Philippine languages (cp. __language__PMP__ &ast;_salaR_ ‘nest’).  The medial consonant of __language__Agutaynen__ _poyad_ presents problems for this analysis, but is irregular in any case."
29689,news,,Loan,"Borrowing, ultimately from Sanskrit."
29690,news,,Loan,"Borrowing, ultimately from __language__Sanskrit__."
30376,nipa shingles for roofing,,Loan,"Also __language__Cebuano__ _pálud_ ‘shingle of palm thatch’.  While the __language__Tagalog__ and __language__Mansaka__ forms clearly are cognate and evidently are native, __language__Casiguran Dumagat__ pawed shows an irregular last-syllable vowel that suggests borrowing from __language__Tagalog__, and the __language__Kankanaey__ form may be a product of chance."
30626,"noble woman: princess, noble woman",,Loan,Borrowing from __language__Malay__.
29691,North,,Loan,"Borrowing, ultimately from __language__Sanskrit__."
30425,number between 20 and 30,*liku(r) ‘number between 20 and 30’,Loan,Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_liku_(r) ‘number between 20 and 30’.
30414,"numeral classifier: piece, numeral classifier","*lemba(r) ‘material, fabric; piece’",Loan,"Based only on this comparison Dempwolff (1938) posited ‘Uraustronesisch &ast;_lemba(r)_ ‘material, fabric; piece’ (_Stoff, Zeug_, ‘piece’ (as a numeral classifier)).  However, cognates are known in very few languages, and the __language__Malay__ and __language__Javanese__ words are not phonologically compatible, __language__Javanese__ having a schwa in the penult, but __language__Malay__ having a mid-front vowel that could only come etymologically from _&ast;i_.  Despite the vocalic disagreement, this is best treated as a __language__Malay__ loan distribution."
30381,numeral classifier for flat objects,,Loan,Borrowing from __language__Malay__.
29692,nutmeg,,Loan,Borrowing. The nutmeg tree was confined to the Banda archipelago in the central Moluccas until the beginning of the European involvement in the spice trade early in the 17th century.
29693,nymph,,Loan,"Borrowing, ultimately from __language__Sanskrit__."
30560,obstacle,,Loan,"Borrowing of __language__Malay__ _(h)adaŋ_ ‘blocking the way; lying in wait to intercept, as robbers waylaying travellers’."
30100,odor of urine,*kenciŋ ‘odor of urine’,Loan,Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed &ast;_kenciŋ_ ‘odor of urine’.
30382,"of time: pass slowly, of time",,Loan,Probably borrowing from __language__Malay__.
29736,official: religious official,,Loan,"Borrowing, ultimately from __language__Arabic__ (_βilal_ = the personal name of the first muezzin)."
30027,offshoot shoot of a plant,"*sulur ‘offshoot, shoot of a plant’",Loan,"Based on proposed cognates in __language__Tagalog__, __language__Javanese__, __language__Malay__, __language__Ngaju Dayak__, __language__Malagasy__ and __language__Samoan__, [Dempwolff](Source#cldf:dempwolff193438) proposed &ast;_sulur_ ‘offshoot, shoot of a plant’.  However, I am unable to find __language__Tagalog__ _sulol_ in [Panganiban (1966)](Source#cldf:panganiban1966) or [English (1986)](Source#cldf:english1986), the __language__Samoan__ form probably is a chance resemblance, and several of the remaining forms show contradictory reflexes for the final consonant, __language__Ngaju Dayak__ supporting &ast;_R_, but Old and Modern __language__Javanese__, __language__Sundanese__ and __language__Balinese__ supporting &ast;_r_."
29694,ogre,,Loan,"Borrowing, ultimately from __language__Sanskrit__."
30102,"ointment: salve, ointment",,Loan,Borrowing from __language__Malay__.
29752,"oneself: self, oneself",*sadiRi 'house post',Loan,"Apparently a late innovation in western Indonesia, perhaps spread in part by borrowing from __language__Malay__. The agreement of __language__Iban__ and __language__Sasak__ in pointing to final _-ʔ_ suggests that this form is distinct from &ast;_sadiRi_ 'house post', although the two cognate sets were combined by [Dempwolff (1934-38)](Source#cldf:dempwolff193438)."
30603,onion,,Loan,"From Spanish _cebollas_, like most Spanish nouns, borrowed in its plural form."
29695,opium,,Loan,"Borrowing from __language__Malay__, ultimately from __language__Arabic__."
30525,orangutan: Simia satyrus,,Loan,"Probably a __language__Malay__ loan, although the orangutan is native to both Borneo and Sumatra"
29927,orchid sp.,,Loan,"__language__Itbayaten__ normally palatalizes &ast;_ŋ_ adjacent to a high-front vowel, and the absence of palatalization here is an indication that this form almost certainly is borrowed from a Central Philippine source, most likely __language__Tagalog__.  I am indebted to Alexander Smith for bringing this to my attention."
30522,"origin: source, origin",,Loan,"Borrowing from Sanskrit, in most cases through __language__Malay__."
29698,oven,,Loan,Probably early borrowing.
29856,ox: wild ox,*banTiŋ ‘wild cow’,Loan,"Dempwolff posited &ast;_banTiŋ_ ‘wild cow’, but the available evidence suggests that this form originated in Java and spread from there to  __language__Malay__  and to languages that were in close contact with  __language__Malay__ .  Wild bovids are found both on the island of Mindoro in the  Philippines and in Borneo, and permit the reconstruction of __language__PWMP__ &ast;_tamadaw_ ‘kind of wild ruminant.’"
30296,pair,,Loan,Borrowing from __language__Malay__.
29701,palanquin,*palaŋka 'palanquin',Loan,"Borrowing. [Dempwolff (1934-38)](Source#cldf:dempwolff193438) reconstructed &ast;_palaŋka_ 'palanquin', but marked it as a __language__Sanskrit__ loan. [Zoetmulder (1982)](Source#cldf:zoetmulder1982) gives a similar etymology for __language__Old Javanese__ _palaŋka_, _palyanka_, _paryanka_. If the original meaning was 'palanquin' and all of the items included here are related, it is remarkable how semantically divergent the reflexes of this form have become. Moreover, if it is a loan it is striking how culturally integrated the __language__Ngaju Dayak__ word appears to be. __language__Karo Batak__ _pelaŋkah_ 'feeding trough for pigs; trough in which gambier is crushed by trampling; coffin carved from a tree trunk', __language__Toba Batak__ _palaŋka_ 'wooden trough' are best treated as chance resemblances."
30367,pale,*pucat ‘pale’,Loan,Borrowing from __language__Malay__. Based on this comparison [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_pucat_ ‘pale’.
30447,palm wine,,Loan,Borrowing from __language__Tagalog__.
29702,palolo worm,,Loan,"__language__Tanga__ _parur_ is assumed to be a loan, presumably from a Polynesian source."
30189,pangolin,"*taŋgiliŋ ‘anteater, pangolin’",Loan,"Based only on forms in __language__Malay__ and __language__Javanese__ [Dempwolff (1938)](Source#cldf:dempwolff193438) posited &ast;_taŋgiliŋ_ ‘anteater, pangolin’.  However, it is now clear that __language__PAn__ &ast;_qaRem_ (q.v.) meant ‘pangolin’, with specific reference to the _Manis pentadactyla_ of Taiwan, but later applied to the _Manis javanica_ throughout much of Borneo."
29703,papaya,*betik,Loan,"Borrowing. The papaya is not native to Southeast Asia, but was introduced from the New World during the Age of Exploration (source: ). [Wilkinson (1959)](Source#cldf:wilkinson1959) suggests a derivation from the __language__Arabic__ word for 'watermelon', borrowed into Portuguese as _pateca_, and then applied to the papaya. __language__Minangkabau__ _buah ketéla_ ('Castilian fruit') suggests a __language__Spanish__ introduction, a not unlikely possibility given the clearly __language__Spanish__ origin of the word in most _Philippine_ languages (_papayas_, _kapayas_, etc.)."
29704,parrot sp.,,Loan,
29842,passion,,Loan,Borrowing from __language__Malay__.
30428,paste,*lepa ‘plaster’,Loan,Borrowing from Sanskrit.  Based on the __language__Malay__ and __language__Javanese__ forms [Dempwolff (1938)](Source#cldf:dempwolff193438) posited ‘Uraustronesisch’ &ast;lepa ‘plaster’.
29706,pawn,,Loan,"Borrowing, ultimately from __language__Arabic__."
29861,"pawn: pledge, pawn",,Loan,"Also __language__Mapun__ _sandaʔ_ ‘the amount loaned to someone who pawns or mortgages something as collateral; the thing that someone pawns or mortgages’, __language__Manobo (Western Bukidnon)__ _sandaʔ_ ‘to pawn something; to borrow money leaving some object of value as security’, __language__Maranao__ _sandaʔ_ ‘mortgage, security, pawn’, _sandaʔ-i_ ‘pawnbroker, pawnshop; pawn, pledge’, __language__Tboli__ _sandaʔ_ ‘to pawn something’, __language__Tausug__ _sandaʔ_ ‘pledge, that which is pawned, security’, __language__Yakan__ _sandaʔ_ ‘a pawned item, a pawn’.  Almost certainly a loan distribution, presumably borrowed from __language__Malay__ before __language__Malay__ itself replaced this word with _gadai_."
30541,peanut,,Loan,"Borrowing of Spanish _maní_ ‘peanut’, an Amazonian cultigen.  The meaning ‘clitoris’ is clearly secondary, and based on physical similarity."
30513,pearl,,Loan,"Borrowing from __language__Malay__, ultimately from Sanskrit."
30440,pencil,,Loan,"From Spanish _lapiz_ ‘pencil, graphite’."
30342,penis,*peliR ‘penis’,Loan,"Despite its basic semantics, and the regular sound correspondence of _r_ in __language__Malay__ to zero in __language__Javanese__, this comparison is almost certainly a product of borrowing from __language__Malay__. Apart from being in competition with __language__PAn__ &ast;_qutiN_ ‘penis’, it is not reported in __language__Old Javanese__ ([Zoetmulder 1982](Source#cldf:zoetmulder1982)), and is not known in any other language.  Based on this comparison [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_peliR_ ‘penis’."
30459,pepper (black),,Loan,Borrowing from __language__Malay__.
29707,period in which a widow may not remarry,,Loan,"Borrowing, ultimately from __language__Arabic__."
29708,permission,,Loan,"Borrowing, ultimately from __language__Arabic__."
29709,person,*uRaŋ,Loan,"A late innovation in western Indonesia, with borrowing from __language__Malay__ into some languages (including at least __language__Makassarese__). [Dempwolff's (1934-38)](Source#cldf:dempwolff193438) attempt to include __language__Ulawa__ _ule-_ 'brother, sister, cousins of all sorts' under &ast;_uRaŋ_ is almost certainly in error."
30373,peso (unit of Spanish currency),,Loan,Also __language__Isneg__ _pésoɁ_ ‘peso’.  Borrowing of Spanish _peso_ ‘one hundred centavos’.
30303,pestle,,Loan,Probably an __language__Amis__ loan in __language__Puyuma__.
30357,"petition: request, petition",*pin(tT)a ‘to request’,Loan,"Borrowing from __language__Malay__ into non-Malayic languages.  Based on the __language__Tagalog__, __language__Malay__, and __language__Toba Batak__ forms given here [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_pin(tT)a_ ‘to request’, although he acknowledged that the __language__Tagalog__ form is a loan."
29886,"pick up, take with fingers",,Loan,"Also __language__Ngaju Dayak__ _sumput_ ‘pick up, take’.  __language__Tagalog__ _dampót_ cannot be reconciled with the __language__Ngaju Dayak__ or __language__Javanese__ forms, and the latter cannot be reconciled with __language__Malay__ _jemput_. Moreover, [Dempwolff (1938)](Source#cldf:dempwolff193438) included __language__Fijian__ _covu-ta_ ‘to break or cut food small; to peck at’, which appears to be unrelated.  All things considered, then, this comparision is most likely to be a product of borrowing from  __language__Malay__."
29711,"pickles, to pickle",*acar,Loan,"Borrowing, ultimately from Hindi or a related Indian source."
29867,pig,,Loan,
29997,"pillar: post, pillar","*saka ‘post, pillar’",Loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) posited &ast;_saka_ ‘post, pillar’, but [Zoetmulder (1982)](Source#cldf:zoetmulder1982) gives __language__Old Javanese__ saka as a borrowing of Sanskrit _sākhā_ ‘branch’.  Even if its loan status from Sanskrit is not established, its antiquity in the Austronesian family is far from demonstrated with this geographically restricted distribution."
