ID,Name,Description,Category,Comment,Cognateset_ID,Dempwolff_Etymology
30606,chalk,,loan,From Spanish _tiza_ ‘chalk.,,
29564,change,,loan,"A relatively late innovation in western Indonesia, with some subsequent dispersal through borrowing from [Malay](LanguageTable#cldf:326).",,
30702,change (small money),,loan,"Probably a [Tagalog](LanguageTable#cldf:423) loan in _Ayta Abellen_.  The [Tagalog](LanguageTable#cldf:423) word is said to be a Chinese loan, although a source is yet to be identified.",,
29565,"character, conduct",,loan,"The Philippine forms, as well as [Toba Batak](LanguageTable#cldf:427), [Makassarese](LanguageTable#cldf:325) _paraŋe_ probably are borrowed from [Malay](LanguageTable#cldf:326). The remaining items are assumed to reflect a lexical innovation in Proto-Malayic or one of its descendants.",,
29825,"charity: works of piety, charity",,loan,"Borrowing, ultimately from Arabic.",,
29566,charm for invulnerability,,loan,,,
29877,"charm: talisman, protective charm",,loan,"Borrowing, ultimately from _Arabic_, but through the medium of [Malay](LanguageTable#cldf:326).  Ironically, [Kayan](LanguageTable#cldf:294) _gimet_ is described as part of a pagan practice, although it was acquired through contact with [Malay](LanguageTable#cldf:326), which is the source of Islam for all native peoples of Borneo.",,
29941,"chayote, Sechium edule",,loan,"Also [Ifugaw (Batad)](LanguageTable#cldf:18225) _dayūti_ ‘a chayote vine: _Sechium edule_; the young leaves are cooked as vegetable greens, and eaten as a side dish’.  This edible plant belonging to the gourd family is native to Mexico, and is one of many New World plants or cultural products that the Spanish introduced to the Philippines during their 350-year colonization of the archipelago.",,
29583,cheap: cotton cloth of cheap quality,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30518,"cheap, easy",,loan,"Based on the [Tagalog](LanguageTable#cldf:423), [Ngaju Dayak](LanguageTable#cldf:18577), [Malagasy](LanguageTable#cldf:18432), [Toba Batak](LanguageTable#cldf:427) and [Javanese](LanguageTable#cldf:285) forms given here, and [Malay](LanguageTable#cldf:326) _mudah_, [Dempwolff (1934-1938)](Source#cldf:dempwolff193438) posited ‘Uraustronesisch’ &ast;_mudaq_ ‘easy; cheap’.  However, under this reconstruction the following forms are irregular: [Tagalog](LanguageTable#cldf:423) _múra_ (expected &ast;&ast;_múraɁ_) [Malay](LanguageTable#cldf:326) _murah_ (expected _mudah_, which also occurs), and [Karo Batak](LanguageTable#cldf:18314), [Sundanese](LanguageTable#cldf:418) _murah_ (expected &ast;&ast;_mudah_).  This is an extremely messy comparison that appears to have resulted mostly by borrowing one or the other variants in [Malay](LanguageTable#cldf:326), although the reasoning for the doubleting in [Malay](LanguageTable#cldf:326) itself remains unclear.",,
29571,checkered: cloth with checkered pattern,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30547,checkers,,loan,"From American Spanish _dama_ ‘game of draughts, game of checkers’.",,
29676,chest: medicine chest,,loan,Borrowing from Spanish ([Cebuano](LanguageTable#cldf:252)) and Portuguese ([Javanese](LanguageTable#cldf:285)).,,
29827,child: youngest child,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,*buŋsu
29835,child-in-law,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30510,chili pepper,,loan,From Spanish _chile_ ‘chili pepper’.,,
30489,"chinaware: porcelain, chinaware",,loan,"Borrowing of Spanish _loza_ ‘china, porcelain; crockery’.",,
29567,Chinese,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
29568,Chinese,,loan,"This is almost certainly a loan distribution, but if so it is puzzling that [Malay](LanguageTable#cldf:326) (the only western Indonesian language which has a form with first-syllable //_i_//) apparently does not use the term to mean 'Chinese', and [Javanese](LanguageTable#cldf:285), which uses the term to mean 'Chinese', has only a form with first-syllable shwa.",,
30043,chisel,,loan,"Also [Ibaloy](LanguageTable#cldf:19182) _sinsil_ ‘chisel’.  From Spanish cincel ‘chisel (for stone and metal)’, with assimilation to the pattern of a reduplicated monosyllable.",,
29864,cicada,,loan,"This is a problematic comparison, since the only regular source of [Pazeh](LanguageTable#cldf:375) _l_ is &ast;_N_, [Thao](LanguageTable#cldf:1062) _l_ is found only in [Bunun](LanguageTable#cldf:250) loanwords, where it can reflect &ast;_l_ or &ast;_R_, and the only regular sources of [Kavalan](LanguageTable#cldf:293) _r_ are &ast;_l_, and less commonly, &ast;_R_ ([Li and Tsuchida 2006](Source#cldf:liandtsuchida2006)).  If we were to attempt a reconstruction the most likely shape would be &ast;_lalay_, which shows a regular development in [Kavalan](LanguageTable#cldf:293) _raray_, but irregularities in the other two languages, where we would also expect forms with _r_ rather than _l_.  There seems to be little alternative except to assume borrowing.  However, this is also problematic, since 1. the cicada is ubiquitous in Taiwan, its whining sound being omnipresent during the summer months wherever there is vegetation, and 2. [Kavalan](LanguageTable#cldf:293) is not presently in contact with either of the other languages, and probably never has been.",,
30421,citrus fruit,,loan,"Almost certainly a borrowing of Portuguese _limão_ ‘citrus fruit’.  [Dempwolff (1938)](Source#cldf:dempwolff193438) compared these with [Sa'a](LanguageTable#cldf:18945) _moli_ ‘a wild orange’, [Fijian](LanguageTable#cldf:266) _moli_ ‘general name for spp. of citrus fruits’, and similar forms Polynesian languages which he assumed to show metathesis, and posited Uraustronesisch &ast;_limaw_ ‘citrus’ in what would appear now to be a spectacularly misguided etymology.",,*limaw ‘citrus’
30497,"clarify, shed light on",,loan,Presumably a Greater Central Philippine loanword in [Casiguran Dumagat](LanguageTable#cldf:569).,,
30353,"clever, intelligent",,loan,"Borrowing from [Malay](LanguageTable#cldf:326). Based on data from [Ngaju Dayak](LanguageTable#cldf:18577), [Malay](LanguageTable#cldf:326), [Toba Batak](LanguageTable#cldf:427) and [Javanese](LanguageTable#cldf:285), [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch _&ast;pinte(rR)_ ‘clever’.",,*pinte(rR) ‘clever’
29993,"close by, next to",,loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed this as &ast;_sanDiŋ_ ‘at hand; in addition to’, but given its limited distribution it is most plausibly treated as a borrowing from [Malay](LanguageTable#cldf:326).",,*sanDiŋ ‘at hand; in addition to’
29570,cloth used for shawl,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
29582,cloth: cotton cloth,,loan,Borrowing from [Malay](LanguageTable#cldf:326).,,
30088,cloth: trade cloth (bright red),,loan,Presumably borrowing from [Tagalog](LanguageTable#cldf:423).,,
30316,cloth: piece (of cloth...),,loan,"From Spanish _pedazo_ ‘piece, fragment, bit’.",,
30393,cloth covering,,loan,"Borrowing from [Malay](LanguageTable#cldf:326). [Dempwolff](Source#cldf:dempwolff193438) also included [Fijian](LanguageTable#cldf:266) _labi_ ‘a small bundle of fish tied up in leaves, ready for cooking’, a word that shows no obvious relationship to those cited 
here.  Based on these three languages he posited Uraustronesisch &ast;_lampin_ ‘covering, envelope’ (_Hülle_).",,"*lampin ‘covering, envelope’"
29852,clothing,,loan,"This word shows phonological irregularities that make a reconstruction impossible.  It is clearly a loan distribution, although the pattern of diffusion is yet to be determined.",,
30333,clothing,,loan,"This is a clear [Malay](LanguageTable#cldf:326) loanword in both of its common senses: ‘to use’ and ‘to wear/clothiing, adornment’.  [Dempwolff](Source#cldf:dempwolff193438) compared the [Ngaju Dayak](LanguageTable#cldf:18577), [Malay](LanguageTable#cldf:326), [Toba Batak](LanguageTable#cldf:427) and [Javanese](LanguageTable#cldf:285) words given here with [Tagalog](LanguageTable#cldf:423) _pákay_ ‘mission; purpose; intention; aim’, and posited Urindonesisch &ast;pakay ‘to use; to dress up, put on clothing’.  However, the [Tagalog](LanguageTable#cldf:423) word does not appear to be related to the others, and the remaining forms do not justify a reconstruction. (_see_ ‘use, wear, dress up in finery’)",,"*pakay ‘to use; to dress up, put on clothing’"
29572,"clotted, coagulated",,loan,"[Bintulu](LanguageTable#cldf:242), [Ngaju Dayak](LanguageTable#cldf:18577)  and [Karo Batak](LanguageTable#cldf:18314) are assumed to be loans from [Malay](LanguageTable#cldf:326). The similarity of these [WMP](LanguageTable#cldf:19094) forms to those in [CMP](LanguageTable#cldf:19076) and [OC](LanguageTable#cldf:19082) languages is attributed to chance.",,
29573,"clove, mace",,loan,"Borrowing. The distribution of this item is consistent with the hypothesis, first suggested to me by James T. Collins, that the pre-European spice trade of Indonesia was mediated by Brunei Malays in a commercial arc that linked Brunei (and peninsular Malay ports) with the southern Philippines and northern Moluccas. The maintenance of such contacts on a regular basis would have required sailing along the western and northern coasts of Sabah, through the Sulu Archipelago to southern Mindanao, and from there to Sangir-Talaud and northern Sulawesi before reaching the northern Moluccas. Given this interpretation the otherwise puzzling occurrence of apparent Philippine loanwords in Buli of southern Halmahera can be placed within a coherent historical context. There can be little doubt that the same network served the propagation of Islam. 

Although some form of spice trade between eastern and western Indonesia (and points beyond) probably predated the arrival of Islam in island Southeast Asia by many centuries, there is little evidence for large-scale trade contacts with eastern Indonesia during the Indianization of western Indonesia (e.g. the Sriwijaya period). On present evidence, then, it appears most likely that a regular and systematic linkage of Moluccan clove and nutmeg suppliers with Bruneian or other Malay distributors developed in concert with the diffusion of Islam into Borneo, the southern Philippines and the northern Moluccas during the 14th and 15th centuries. If so, the Brunei of Pigafetta, with its lavish displays of wealth and rank, must have been a relatively nouveau-riche Islamic elaboration upon an older Indianized state in which the supporting trade base had only recently undergone a fundamental shift from a western Indonesian to an eastern Indonesian emphasis.",,
30714,"cock, rooster; male bird or chicken",,loan,"Probably a [Bunun](LanguageTable#cldf:250) loan in [Thao](LanguageTable#cldf:1062), although the _z_ : _l_ correspondence is unexpected ([Blust 1996](Source#cldf:blust1996)).",,
29853,cockroach,,loan,"Two considerations make it likely that this is a loan distribution.  First, [PAn](LanguageTable#cldf:19072) &ast;_Sipes_ can be reconstructed in the same meaning.  Second, the  [Bunun](LanguageTable#cldf:250)  form comes from the southern dialect, which is directly in contact with  [Rukai](LanguageTable#cldf:397)  territory.",,
29574,coconut residue,,loan,Borrowing into [Gilbertese](LanguageTable#cldf:614) from a Polynesian source.,,
29978,coconut cream,,loan,"Also [Old Javanese](LanguageTable#cldf:660) _santən_ ‘essence, quintessence; pollen, flower’; coconut milk (pressed from coconut meat); coconut, coconut palm (especially the ivory coconut); female breasts’, _santən_ ’like (the color of) _santən_; milky white, pale’, [Javanese](LanguageTable#cldf:285) _santen_ ‘coconut milk pressed from shredded coconut meat’, _ñanten_ ‘to extract coconut milk by pressing’, _santen-an_ ‘having coconut milk mixed into it’, [Balinese](LanguageTable#cldf:235) _santen_ ‘coconut cream, the juice squeezed out of the flesh of coconuts’.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed &ast;_sant(ae)n_ ‘coconut oil’, but this appears to have been a [Javanese](LanguageTable#cldf:285) innovation &ast;_santən_ that was borrowed into [Malay](LanguageTable#cldf:326) and then spread over other parts of western Indonesia and northward into the Philippines.",,*sant(ae)n ‘coconut oil’
29575,coffin,,loan,Borrowing from [Makassarese](LanguageTable#cldf:325).,,
30134,coffin,,loan,"Borrowing from [Malay](LanguageTable#cldf:326), ultimately from Sanskrit.",,
30188,collect: dunning to collect a debt,,loan,Borrowing from [Malay](LanguageTable#cldf:326). [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tagiq_ ‘dun someone for collection of a debt’.,,*tagiq ‘dun someone for collection of a debt’
29576,"collide, hit, strike",,loan,"The Philippine forms are unrelated to those in western Indonesia. Of the latter only [Bidayuh (Bukar-Sadong)](LanguageTable#cldf:18961) and [Malay](LanguageTable#cldf:326), or [Malay](LanguageTable#cldf:326) and the Batak languages permit a comparison, and this cannot safely be attributed to [PWMP](LanguageTable#cldf:19094).",,
29577,"come on!, lets go!",,loan,"Most of the forms cited here, including those in [Tagalog](LanguageTable#cldf:423), [Ngaju Dayak](LanguageTable#cldf:18577), [Gorontalo](LanguageTable#cldf:272), [Bimanese](LanguageTable#cldf:241), and [Manggarai](LanguageTable#cldf:816), appear to be loans from [Malay](LanguageTable#cldf:326).",,*ayu
30011,"commitment: obligation, duty, commitment",,loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) proposed &ast;_siliq_ ‘obligation, duty’, but the limited distribution of this form among languages that have long been in contact is better explained as a product of borrowing.",,"*siliq ‘obligation, duty’"
30206,"communication, conversation",,loan,"This is best treated as either a loanword or a low-level innovation.  [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_taruŋ_ ‘communication, conversation’.",,"*taruŋ ‘communication, conversation’"
30032,complete,,loan,The [Maranao](LanguageTable#cldf:331) form may be a loan from [Javanese](LanguageTable#cldf:285).,,
30678,complete,,loan,Borrowing of [Malay](LanguageTable#cldf:326) _gənap_ ‘completing; rounding off; a pair; even (of numbers)’.,,
